obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('416',)",3660643050,2,31.35169983,3746541034,3746541034,3660643050,0,internal_timestamp,1782.48999,637609,1451654249,2.173500061,3.135169983,34.56059501,1035.856748,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('417',)",3660643061,2,31.35320091,3746541034,3746541034,3660643061,0,internal_timestamp,1779.829956,639033,1451654260,2.176300049,3.135320091,34.56077742,1035.844475,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('418',)",3660643072,2,31.35449982,3746541034,3746541034,3660643072,0,internal_timestamp,1777.280029,639760,1451654271,2.180000067,3.135449982,34.55969718,1035.831594,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('419',)",3660643083,2,31.35409927,3746541034,3746541034,3660643083,0,internal_timestamp,1774.77002,717925,1451654282,2.180799961,3.135409927,34.55960644,1035.82004,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('420',)",3660643094,2,31.35510063,3746541034,3746541034,3660643094,0,internal_timestamp,1772.47998,642334,1451654293,2.182899952,3.135510063,34.55973839,1035.809493,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('421',)",3660643105,2,31.35630035,3746541034,3746541034,3660643105,0,internal_timestamp,1770.619995,655647,1451654304,2.185400009,3.135630035,34.55947215,1035.800532,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('422',)",3660643116,2,31.35680008,3746541034,3746541034,3660643116,0,internal_timestamp,1768.810059,645026,1451654315,2.187099934,3.135680008,34.5591761,1035.791875,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('423',)",3660643127,2,31.35820007,3746541034,3746541034,3660643127,0,internal_timestamp,1766.880005,653666,1451654326,2.189800024,3.135820007,34.55897723,1035.782622,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('424',)",3660643138,2,31.35880089,3746541034,3746541034,3660643138,0,internal_timestamp,1764.680054,647501,1451654337,2.191900015,3.135880089,34.55857354,1035.77206,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('425',)",3660643149,2,31.35840034,3746541034,3746541034,3660643149,0,internal_timestamp,1762.329956,643738,1451654348,2.192399979,3.135840034,34.55872376,1035.761457,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('426',)",3660643160,2,31.35820007,3746541034,3746541034,3660643160,0,internal_timestamp,1760.150024,645982,1451654359,2.193399906,3.135820007,34.55850144,1035.751267,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('427',)",3660643171,2,31.35849953,3746541034,3746541034,3660643171,0,internal_timestamp,1757.849976,646338,1451654370,2.1947999,3.135849953,34.55852531,1035.740676,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('428',)",3660643182,2,31.36400032,3746541034,3746541034,3660643182,0,internal_timestamp,1755.079956,654455,1451654381,2.203500032,3.136400032,34.55737532,1035.726102,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('429',)",3660643193,2,31.36610031,3746541034,3746541034,3660643193,0,internal_timestamp,1752.290039,678917,1451654392,2.208199978,3.136610031,34.55633249,1035.712029,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('430',)",3660643204,2,31.36599922,3746541034,3746541034,3660643204,0,internal_timestamp,1749.609985,772361,1451654403,2.208600044,3.136599922,34.55712205,1035.700443,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('431',)",3660643215,2,31.36829948,3746541034,3746541034,3660643215,0,internal_timestamp,1746.900024,666874,1451654414,2.213700056,3.136829948,34.55585848,1035.686508,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('432',)",3660643226,2,31.37179947,3746541034,3746541034,3660643226,0,internal_timestamp,1744.23999,653759,1451654425,2.220400095,3.137179947,34.55433444,1035.672391,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('433',)",3660643237,2,31.37260056,3746541034,3746541034,3660643237,0,internal_timestamp,1741.589966,652827,1451654436,2.22239995,3.137260056,34.55450935,1035.660252,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('434',)",3660643248,2,31.37490082,3746541034,3746541034,3660643248,0,internal_timestamp,1738.930054,656642,1451654447,2.227200031,3.137490082,34.55354106,1035.646814,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('435',)",3660643259,2,31.37759972,3746541034,3746541034,3660643259,0,internal_timestamp,1736.5,652163,1451654458,2.23210001,3.137759972,34.55283979,1035.634616,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('436',)",3660643270,2,31.37800026,3746541034,3746541034,3660643270,0,internal_timestamp,1734.23999,698383,1451654469,2.23390007,3.137800026,34.55254236,1035.623899,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('437',)",3660643281,2,31.37829971,3746541034,3746541034,3660643281,0,internal_timestamp,1731.920044,686525,1451654480,2.235100031,3.137829971,34.55279086,1035.613416,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('438',)",3660643292,2,31.37899971,3746541034,3746541034,3660643292,0,internal_timestamp,1729.630005,661627,1451654491,2.237600088,3.137899971,34.55212947,1035.602188,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('439',)",3660643303,2,31.37919998,3746541034,3746541034,3660643303,0,internal_timestamp,1727.199951,686316,1451654502,2.238899946,3.137919998,34.55220544,1035.591056,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('440',)",3660643314,2,31.38069916,3746541034,3746541034,3660643314,0,internal_timestamp,1724.579956,662189,1451654513,2.242300034,3.138069916,34.55172908,1035.578362,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('441',)",3660643325,2,31.38209915,3746541034,3746541034,3660643325,0,internal_timestamp,1722.170044,662614,1451654524,2.245599985,3.138209915,34.55113298,1035.566538,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('442',)",3660643336,2,31.38269997,3746541034,3746541034,3660643336,0,internal_timestamp,1719.780029,745254,1451654535,2.247499943,3.138269997,34.55104038,1035.555379,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('443',)",3660643347,2,31.38249969,3746541034,3746541034,3660643347,0,internal_timestamp,1717.339966,659126,1451654546,2.248600006,3.138249969,34.55084447,1035.544011,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('444',)",3660643358,2,31.38660049,3746541034,3746541034,3660643358,0,internal_timestamp,1714.76001,663927,1451654557,2.255700111,3.138660049,34.54959145,1035.530418,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('445',)",3660643369,2,31.38599968,3746541034,3746541034,3660643369,0,internal_timestamp,1712.410034,660347,1451654568,2.256099939,3.138599968,34.54960654,1035.519713,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('446',)",3660643380,2,31.38559914,3746541034,3746541034,3660643380,0,internal_timestamp,1710.150024,670674,1451654579,2.256500006,3.138559914,34.54982171,1035.509574,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('447',)",3660643391,2,31.3852005,3746541034,3746541034,3660643391,0,internal_timestamp,1707.829956,669286,1451654590,2.2572999,3.13852005,34.54964343,1035.498801,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('448',)",3660643402,2,31.38850021,3746541034,3746541034,3660643402,0,internal_timestamp,1705.75,667850,1451654601,2.262900114,3.138850021,34.54875787,1035.487955,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('449',)",3660643413,2,31.39159966,3746541034,3746541034,3660643413,0,internal_timestamp,1703.530029,671118,1451654612,2.268300056,3.139159966,34.54791071,1035.476529,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('450',)",3660643424,2,31.39290047,3746541034,3746541034,3660643424,0,internal_timestamp,1700.890015,666352,1451654623,2.271199942,3.139290047,34.54773604,1035.464041,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('451',)",3660643435,2,31.39209938,3746541034,3746541034,3660643435,0,internal_timestamp,1698.089966,669666,1451654634,2.271699905,3.139209938,34.54762588,1035.451179,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('452',)",3660643446,2,31.3920002,3746541034,3746541034,3660643446,0,internal_timestamp,1695.310059,663431,1451654645,2.273200035,3.13920002,34.54729945,1035.438112,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('453',)",3660643457,2,31.39410019,3746541034,3746541034,3660643457,0,internal_timestamp,1692.630005,674810,1451654656,2.277299881,3.139410019,34.54684522,1035.42507,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('454',)",3660643468,2,31.39760017,3746541034,3746541034,3660643468,0,internal_timestamp,1689.880005,752074,1451654667,2.283499956,3.139760017,34.54590213,1035.411059,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('455',)",3660643479,2,31.3987999,3746541034,3746541034,3660643479,0,internal_timestamp,1687.140015,673856,1451654678,2.28640008,3.13987999,34.54565452,1035.398057,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('456',)",3660643490,2,31.40040016,3746541034,3746541034,3660643490,0,internal_timestamp,1684.73999,674603,1451654689,2.289900064,3.140040016,34.54508779,1035.386272,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('457',)",3660643501,2,31.40040016,3746541034,3746541034,3660643501,0,internal_timestamp,1682.430054,727061,1451654700,2.290999889,3.140040016,34.54507455,1035.375634,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('458',)",3660643512,2,31.4015007,3746541034,3746541034,3660643512,0,internal_timestamp,1680,666723,1451654711,2.293600082,3.14015007,34.54487015,1035.364111,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('459',)",3660643523,2,31.40559959,3746541034,3746541034,3660643523,0,internal_timestamp,1677.579956,701070,1451654722,2.300100088,3.140559959,34.54417543,1035.351755,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('460',)",3660643534,2,31.4076004,3746541034,3746541034,3660643534,0,internal_timestamp,1675.27002,701555,1451654733,2.304500103,3.14076004,34.54309545,1035.33986,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('461',)",3660643545,2,31.40719986,3746541034,3746541034,3660643545,0,internal_timestamp,1673.060059,671027,1451654744,2.304800034,3.140719986,34.54339457,1035.330021,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('462',)",3660643556,2,31.40690041,3746541034,3746541034,3660643556,0,internal_timestamp,1670.689941,695852,1451654755,2.305599928,3.140690041,34.54336542,1035.319134,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('463',)",3660643567,2,31.41600037,3746541034,3746541034,3660643567,0,internal_timestamp,1668.119995,724363,1451654766,2.319499969,3.141600037,34.5409825,1035.303835,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('464',)",3660643578,2,31.41690063,3746541034,3746541034,3660643578,0,internal_timestamp,1665.670044,673682,1451654777,2.321899891,3.141690063,34.54075709,1035.292228,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('465',)",3660643589,2,31.41690063,3746541034,3746541034,3660643589,0,internal_timestamp,1663.369995,730103,1451654788,2.322400093,3.141690063,34.54137848,1035.282208,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('466',)",3660643600,2,31.41659927,3746541034,3746541034,3660643600,0,internal_timestamp,1660.939941,802874,1451654799,2.322900057,3.141659927,34.54169706,1035.271358,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('467',)",3660643611,2,31.41930008,3746541034,3746541034,3660643611,0,internal_timestamp,1658.72998,704595,1451654810,2.328200102,3.141930008,34.54046543,1035.259683,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('468',)",3660643622,2,31.42480087,3746541034,3746541034,3660643622,0,internal_timestamp,1656.910034,703950,1451654821,2.336499929,3.142480087,34.53926768,1035.249428,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('469',)",3660643633,2,31.42490005,3746541034,3746541034,3660643633,0,internal_timestamp,1655.27002,675995,1451654832,2.337599993,3.142490005,34.5390409,1035.241662,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('470',)",3660643644,2,31.42490005,3746541034,3746541034,3660643644,0,internal_timestamp,1653.02002,701965,1451654843,2.338900089,3.142490005,34.53878619,1035.231077,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
